speaker,session,task,pitch_mean,pitch_std,pitch_kurt,pitch_skew,formant_1_mean,formant_1_std,formant_1_kurt,formant_1_skew,formant_2_mean,formant_2_std,formant_2_kurt,formant_2_skew,formant_3_mean,formant_3_std,formant_3_kurt,formant_3_skew
34,2,3,112.4909347,0.85153444,0.84448545,0.057099095,600.0928496,0.569044758,4.764147778,2.247195199,1564.960762,0.290886739,1.285647694,1.088391806,2602.531564,0.162032242,2.515158572,1.582819172
34,2,4,119.1226016,1.442855179,16.60434208,2.79849268,582.3151748,0.470504694,6.991259226,2.349397305,1542.838542,0.264929932,1.050594189,1.02079015,2589.473751,0.159134636,3.272706606,1.6031709
35,1,1,171.0756098,1.015315338,0.801286335,0.62049055,608.7524698,0.63771119,4.152978499,2.037118004,1720.454488,0.275458413,0.627557558,0.75390528,2729.388577,0.174760142,1.675114329,1.410790614
35,1,2,178.2808749,0.855651256,0.673419801,0.360299359,606.8652742,0.676107373,2.815951101,1.801870801,1784.886597,0.288216961,-0.112028006,0.356737063,2807.905713,0.168822073,0.751871193,1.036816475
35,1,3,164.8538907,0.903466162,5.933490273,1.595823855,650.5771363,0.654603277,2.155751121,1.631217799,1773.432274,0.297581083,-0.366503387,0.426815577,2788.829337,0.183302622,0.91644143,1.196196215
35,1,4,162.6994577,1.102124622,6.462013044,2.140394683,592.5879115,0.49205558,7.745846214,2.414615981,1657.729776,0.271915452,-0.07896369,0.625437872,2724.170328,0.155579402,3.587495191,1.795262012
35,2,1,186.7650319,0.910317738,-0.584311595,0.223538166,605.1550502,0.611176361,5.059090864,2.170965829,1718.59792,0.268222817,0.676982858,0.667646314,2684.385225,0.164647741,2.179253684,1.458597494
35,2,2,189.9762285,1.032522827,0.056810748,0.569796429,595.6408822,0.613819781,4.029776812,1.97715915,1762.317433,0.265505507,0.212743495,0.40665918,2757.628031,0.159380805,1.669276674,1.017518903
35,2,3,153.7089053,1.073417535,4.367354129,1.48066548,628.7651027,0.69051414,2.213289498,1.685148001,1748.573903,0.287271212,-0.174556688,0.395344235,2744.544719,0.176242955,1.077827329,1.208100732
35,2,4,167.4273295,0.978538491,5.987469503,1.961901055,555.7128102,0.466162309,7.103641943,2.173829371,1565.76621,0.258911164,0.325665069,0.734459983,2564.259525,0.147138316,4.157267466,1.622255058
36,1,1,161.9119481,0.890034989,-0.848128773,0.13094018,607.228788,0.555466837,4.984910852,2.036657991,1788.352112,0.253003726,0.59851833,0.517338649,2746.555097,0.145570836,2.488754459,1.110102049
36,1,2,161.3795738,0.783206725,0.929983712,0.206883456,623.83838,0.5186466,7.606661992,2.141836127,1843.340316,0.269366003,-0.23372235,0.017052835,2794.5669,0.151180516,0.724455711,0.628918262
36,1,3,144.7337494,0.796604633,2.129300065,0.336642746,647.0511363,0.526764113,2.73718028,1.540549095,1763.827977,0.250961018,0.450522189,0.477742471,2693.868998,0.165541382,1.718349071,1.073809637
36,1,4,145.0682735,0.94102603,6.350614949,1.498817935,581.2182701,0.582750454,3.178619714,1.675019419,1689.848317,0.219085064,0.050217418,0.428928358,2573.62242,0.167242571,1.681366605,1.273081793
36,2,1,160.388937,0.953429023,2.053925805,0.732525702,660.2742288,0.614718212,2.598704219,1.659264169,1846.425628,0.260248542,0.086854894,0.521721655,2800.695933,0.160179764,1.548803587,1.220259366
36,2,2,163.8637909,0.782894567,2.467850384,0.443599974,668.5559455,0.630001053,2.960841352,1.665420764,1872.392984,0.251506361,0.448908505,0.493577832,2830.617218,0.167686442,1.212833868,0.841275557
36,2,3,148.1327518,0.834533217,3.570777039,0.706593148,683.8907669,0.569712212,2.24868806,1.477438032,1845.59816,0.250489436,0.202019216,0.440360702,2794.444105,0.158159808,2.285198801,1.177053976
36,2,4,159.9160213,0.863815802,6.291578747,1.769357446,704.3315327,0.573488569,0.468962914,0.956062714,1780.696891,0.248071748,0.823933994,0.855317219,2732.253199,0.18972362,1.353351091,1.125938496
39,1,1,129.6772275,0.982815065,7.161868519,1.300464132,576.2711844,0.621305704,4.879245298,2.089149541,1704.829252,0.252284634,0.529577172,0.523450553,2691.579789,0.160183945,1.480950617,0.927951859
39,1,2,140.7379618,0.97068916,6.13866629,1.28529297,597.7131246,0.634436425,3.242397985,1.732856825,1676.835788,0.261649803,0.285164526,0.431895866,2725.345982,0.164546874,0.904481664,0.654994253
39,1,3,127.6608026,0.747810328,11.30880982,1.430640852,574.857352,0.603620997,5.21100319,2.088935895,1606.641558,0.260164208,0.777372867,0.654662429,2614.524727,0.156218059,2.605447013,1.311910897
39,1,4,134.4987543,1.265276202,10.67010273,2.599774513,592.4244401,0.587104846,4.987140047,1.998631516,1562.674266,0.263753501,1.016995087,0.962849985,2597.94902,0.170210563,2.187435409,0.969949256
39,2,1,128.3853671,0.835074235,7.013011991,0.998933223,583.2084395,0.672325943,3.762810778,2.003102921,1662.728927,0.26897135,0.434286768,0.668675499,2667.85619,0.169411248,1.754743809,1.279398835
39,2,2,144.5695537,0.843002995,7.654539386,1.472499633,580.2644267,0.663312459,4.385129493,2.035461476,1701.951285,0.258515262,0.446401859,0.417631397,2687.814524,0.172428717,1.256506964,0.999738139
39,2,3,137.5231015,0.894604731,11.96887359,2.398406695,591.763687,0.607384991,4.41642015,2.073133643,1631.75095,0.264452537,0.667702963,0.754627043,2646.937548,0.161779831,2.332369858,1.397369606
39,2,4,142.973274,1.077214075,8.98052844,2.717295098,635.3916798,0.642051767,3.300892204,1.731707262,1617.992555,0.271012699,0.39462402,1.009961628,2655.900283,0.206656686,0.46072964,0.960379154
40,1,1,228.4788951,0.788297026,-0.504547036,-0.057343968,623.2200088,0.496239095,5.630078238,2.046681145,1830.655755,0.251310421,0.611642329,0.501497668,2951.46281,0.115438245,4.194328151,0.97059889
40,1,2,247.3622316,0.684727101,-0.409233994,-0.296805544,655.2640587,0.492337227,3.233852224,1.495977352,1814.803947,0.267647815,0.560578573,0.480693859,3023.551998,0.127209716,3.311590581,-0.191226507
40,1,3,244.3107944,0.601006054,-0.027291664,-0.533723506,630.6394443,0.434692775,5.530580315,1.819638073,1783.637532,0.246051975,0.788538589,0.480783704,2927.158366,0.116983972,4.105513193,-0.016904877
40,1,4,230.6668712,0.73851899,1.187462607,0.598457204,648.1058003,0.506078337,3.722958092,1.75491833,1784.40956,0.247993947,0.016400311,0.505932634,2880.763106,0.128975734,2.508407247,0.087857756
40,2,1,233.4883962,1.269142612,-0.747286646,0.689533749,577.4900911,0.470974465,9.86721089,2.657092441,1754.047416,0.265999672,0.728175762,0.429936038,2866.697542,0.138476558,1.583926171,0.656237955
40,2,2,245.2003417,0.955461697,-0.886384864,0.270880445,634.0860389,0.476564966,5.374120653,1.838188605,1805.191846,0.268787745,0.420485504,0.249432044,2983.841027,0.134514206,1.757083743,-0.011228222
40,2,3,241.4059411,0.656883385,-0.080487579,-0.271868434,644.1047522,0.481178392,5.16739733,1.897632391,1817.656239,0.265134113,0.61783528,0.525106313,3047.93838,0.105702989,5.539288974,0.637087607
40,2,4,219.9606494,0.999601383,0.454077874,0.726423611,614.72168,0.446918413,8.749542138,2.334672196,1674.213434,0.254330761,0.970697518,0.74571936,2867.579891,0.124889408,1.424399389,0.457378428
41,1,1,208.981766,1.543313461,-0.579538402,1.024812252,601.961305,0.440379752,11.15387515,2.593494812,1831.395919,0.216669139,0.702657208,0.307761302,2844.828548,0.114806844,2.888521332,0.36127347
41,1,2,203.235002,0.902502144,-1.030215066,0.055642584,631.1541983,0.46780632,7.619689212,2.060471902,1870.851793,0.236974177,0.51726646,0.149802365,2857.315096,0.135840214,1.437365447,-0.347059057
41,1,3,193.9324561,0.741132263,0.201869761,-0.001926847,657.1238007,0.493810068,6.728555403,2.178940646,1814.27703,0.260454559,0.394919837,0.367675259,2789.552935,0.144036853,1.660935971,-0.18060428
41,1,4,194.0611259,0.749551471,2.263125718,0.60401874,645.3575085,0.375077555,1.082609339,0.508643754,1738.692958,0.214840378,0.602252943,0.501290453,2672.808194,0.15184209,0.283222274,-0.390473074
41,2,1,209.1832117,1.227839167,-1.194725213,0.580793889,627.9070864,0.498325084,8.847954083,2.487506062,1829.946634,0.237262255,0.626590812,0.420413477,2816.749788,0.128004223,2.273330251,0.288116402
41,2,2,207.8776726,0.927456085,-1.48122197,0.028651656,637.4565456,0.470967967,6.057022758,1.894410076,1869.933267,0.239109075,0.413757715,0.104001656,2843.513902,0.131820796,2.187197704,-0.062567484
41,2,3,200.0259853,0.798859588,-0.81011748,-0.069819145,650.4923222,0.47853795,5.827702262,1.839386777,1782.895227,0.250781708,0.360293687,0.283178801,2819.215693,0.1291982,2.397040223,-0.009786389
41,2,4,214.4745586,0.939962813,2.49238129,1.27232934,642.0287645,0.372300854,2.541622401,0.903415898,1690.774803,0.223278637,1.190953773,0.567161731,2673.570813,0.137057523,1.947317599,0.141110868
42,1,1,205.0366457,1.512827952,-0.319831598,1.040980674,640.5675846,0.544609559,5.069457697,2.014758169,1834.290859,0.237818524,0.754291167,0.353657131,2895.610494,0.136632759,1.60307114,0.320771294
42,1,2,199.1544868,0.956545506,-1.31798439,0.118999012,667.657819,0.481260539,4.360868332,1.604384499,1892.561914,0.233751842,0.494868581,0.034839804,2954.188443,0.137971078,1.441902733,-0.422215215
42,1,3,197.2645015,0.96627306,-1.225020796,0.253107741,658.9600368,0.502618059,6.174184061,2.093221705,1826.214551,0.235038885,1.036136346,0.420030178,2900.204799,0.15068438,0.537119924,-0.265769522
42,1,4,200.0192729,0.700191317,0.91464415,0.073499407,657.3950202,0.477523907,3.272065692,1.571236774,1759.53266,0.206247334,1.692664741,0.707024409,2702.702278,0.172428198,0.05563137,0.267084006
42,2,1,221.9679844,0.983364112,-1.583948268,0.101195068,624.7409039,0.463298963,11.22561971,2.825910403,1837.451342,0.235308175,0.555481608,0.219652488,2864.310153,0.141169659,0.8290503,-0.357551525
42,2,2,207.3500855,0.734795271,-0.343866294,-0.228625398,645.2431035,0.446802549,6.018348,1.73830014,1851.151148,0.233303292,0.313110685,0.200138637,2954.028101,0.133356375,1.649691436,-0.57761224
42,2,3,206.5681934,0.82405253,-0.980502834,-0.089204863,637.527469,0.447911477,9.917194997,2.549945801,1812.153962,0.245523605,0.197533223,0.134421386,2889.028525,0.151687754,0.53356029,-0.498198303
42,2,4,224.4365107,0.698938555,1.340989923,0.258087286,635.4227377,0.373690059,6.795123671,1.794341404,1785.653781,0.223154401,0.334770957,0.334542423,2727.806185,0.182258116,-0.010751747,0.036229215
43,1,1,168.1798038,0.981911968,-1.031273534,0.216828468,592.0690131,0.457669073,7.839602107,2.22122927,1719.307003,0.247333051,0.511426237,0.616301829,2805.736483,0.121396,2.721966691,1.211347972
43,1,2,167.869442,1.05706537,1.173618685,0.753578694,609.9077496,0.463386028,5.841430116,1.903590066,1758.127137,0.261359242,0.045888807,0.329261813,2862.597924,0.112591836,3.432628865,1.144790298
43,1,3,157.1682254,0.784317146,0.502342845,0.039416624,605.314957,0.478139387,7.156716215,2.158393764,1716.536775,0.258998954,0.213608103,0.584185034,2853.533599,0.116835905,2.819378627,1.155245625
43,1,4,174.5566047,0.890563736,3.586654532,1.675772834,530.6246476,0.525729185,8.246115455,2.200070353,1613.681553,0.262540193,0.750100744,0.758243381,2757.235056,0.147327275,1.677698377,0.117230692
43,2,1,172.5446604,0.90375448,0.808963443,0.39991905,615.4866115,0.513231418,5.455965595,2.086145931,1750.126269,0.252492067,0.483445768,0.603186903,2803.890542,0.12929238,2.688793926,1.381213154
43,2,2,169.87105,1.022456328,2.769569957,1.062719378,637.8506199,0.533737792,3.797605122,1.667018079,1784.05475,0.26688075,0.046190148,0.397581991,2869.301951,0.130322953,3.352961201,1.333694869
43,2,3,164.3222603,0.82632246,4.066046014,0.919066733,626.5075769,0.534920765,4.61203567,1.93905472,1755.790721,0.262305551,0.082824071,0.506364823,2814.82371,0.129571532,2.87625353,1.419663694
43,2,4,176.7113076,0.853272725,4.14676048,1.554534646,567.0535752,0.508314807,4.381235159,1.742933203,1595.030118,0.270003738,0.313327237,0.801477317,2815.861219,0.159853212,0.905546741,0.535678227
44,1,1,194.5920033,1.431638982,-0.708332321,0.886765879,579.8641162,0.534380579,8.755663902,2.694615666,1705.530484,0.236451798,0.807504466,0.736268133,2696.7585,0.13451191,3.310160149,1.544221379
44,1,2,198.947556,0.772150907,-0.353519566,-0.090556804,593.3513874,0.526957172,7.914608196,2.440738271,1749.888003,0.24578603,0.351595907,0.418315271,2792.592217,0.126774587,2.529706014,1.096038358
44,1,3,196.5762887,0.703474444,-0.213900899,-0.276896693,609.8901111,0.524026527,7.397425416,2.506061393,1709.712527,0.244593126,0.69220113,0.625190839,2744.45584,0.134017604,2.999208891,1.438634791
44,1,4,193.8155752,0.697642823,-0.228427527,-0.244619047,566.2546607,0.498378602,4.782648632,1.962689684,1655.696337,0.237635867,1.407950779,0.999483975,2820.528902,0.119162364,2.674813045,1.045658584
44,2,1,187.0886408,0.796747803,-0.940009298,-0.156264933,578.9826446,0.517851975,8.31675793,2.500754822,1723.458416,0.228980881,1.16941793,0.680209742,2655.439116,0.145058076,3.442409114,1.661375184
44,2,2,200.6715885,0.783133883,-0.230953008,0.002982337,580.5285404,0.555527525,6.292892718,2.246221586,1768.276338,0.243115744,0.53947645,0.498526598,2765.162116,0.131636142,3.43782206,1.356541366
44,2,3,183.6232355,0.77521104,0.304951001,0.101967121,601.9904094,0.555107054,7.085428951,2.413975808,1746.115086,0.23204477,1.211517544,0.818243567,2672.625558,0.144882707,3.47599962,1.721706941
44,2,4,207.3938181,0.813302065,1.82012208,0.601505166,593.6459847,0.469515731,4.855019369,1.784205487,1643.446353,0.243799358,0.688684469,0.84444738,2809.129066,0.127842826,3.053729208,0.564256511
45,1,1,122.4397316,1.224602836,14.78084787,3.198406971,656.922711,0.623293752,2.143650781,1.640494023,1708.122408,0.281381046,0.642457318,0.764708261,2654.763446,0.188353715,1.214378463,1.310084921
45,1,2,119.3823757,1.17896725,16.51981128,3.199640475,654.7177376,0.648146927,1.693104758,1.496163274,1746.289546,0.290491963,0.481607173,0.68200623,2735.82369,0.197351079,0.612766504,1.152713509
45,1,3,121.075301,1.235804774,15.76700873,3.329841227,679.659483,0.639856022,0.879540701,1.336757246,1693.839883,0.292351208,0.200480937,0.707723518,2695.885743,0.203051358,0.63897397,1.235024885
45,1,4,139.3251988,1.566755451,10.49881524,3.112747586,708.1581926,0.607954803,0.484606073,1.093102039,1732.849282,0.287057866,0.222296376,0.817160391,2778.93044,0.210704879,-0.171306306,0.915583887
45,2,1,108.1007621,1.101425524,19.2871051,2.829284551,630.0017687,0.600997103,2.391476839,1.672458795,1673.522327,0.277529466,0.772369046,0.757398877,2644.166168,0.197979109,0.2408237,0.927822772
45,2,2,111.9225287,1.009587122,19.51416352,3.145518576,635.6541525,0.596311191,1.754888949,1.442587556,1695.050789,0.281030662,0.315511647,0.600497762,2727.911613,0.19338059,0.180300256,0.983487801
45,2,3,110.3069746,1.092781668,20.13760336,3.362273569,640.4426158,0.609417641,2.208783565,1.620302779,1653.474193,0.291140069,0.934791778,0.945302443,2678.890972,0.186584785,0.310881198,0.922886531
45,2,4,114.2278541,1.062415844,16.94842531,3.606541558,631.3011533,0.593850677,1.283772729,1.305195047,1614.874787,0.294755329,0.876298526,1.161030034,2613.295877,0.224475322,-0.064406707,0.898695609
46,1,1,119.0322431,0.976554801,12.36777415,1.891283749,605.5467057,0.596104635,5.610533732,2.310357111,1619.45505,0.269597709,0.860325621,0.835634291,2582.329916,0.154503835,2.604100774,1.520176676
46,1,2,121.2145844,1.325249782,16.92811246,3.240203862,653.3283372,0.64587166,1.852672234,1.474088,1739.98711,0.299754793,-0.514520224,0.329094911,2800.97057,0.159131835,1.42725809,1.254324631
46,1,3,117.2016757,1.307183757,15.72926743,2.826873497,642.1772997,0.604939312,3.071121434,1.756045621,1687.43819,0.275049284,-0.049049486,0.596566041,2701.10395,0.14991388,2.141175653,1.463058689
46,1,4,138.5651643,1.633374638,12.17411689,3.262329939,624.1319856,0.520207244,3.656232342,1.777274958,1592.379087,0.275169739,0.315702674,0.815622111,2650.657787,0.152719092,3.639343195,1.738994925
46,2,1,110.2556915,1.032802855,5.245634772,0.864768823,618.9324689,0.567372054,4.666758863,2.05912263,1664.679025,0.273186396,0.504792444,0.717119484,2666.395281,0.1501064,2.119683175,1.408193827
46,2,2,109.5931908,1.169594246,7.596412611,1.314497635,586.160703,0.562437549,4.415360763,1.853436211,1696.611055,0.26088487,0.144283762,0.375446282,2727.850017,0.145291558,2.919304337,1.515222192
46,2,3,114.3808313,1.178957384,13.77791097,2.29436902,613.9380951,0.603512186,3.645118758,1.903635479,1662.30685,0.272235072,0.244367267,0.650278062,2670.71312,0.150246819,2.580632976,1.499664887
46,2,4,112.6155385,1.568184903,22.6494555,3.305157654,567.338842,0.477222255,7.297005718,2.257809908,1586.282124,0.249158366,1.247786991,0.90871238,2630.375035,0.134675496,2.741997304,1.329294567
47,1,1,120.2302335,1.157819563,15.78178154,3.040516706,600.7952721,0.663000562,4.315401949,2.210390129,1671.949323,0.292047302,0.603719797,0.734598262,2746.505892,0.176231092,0.830496952,1.109190546
47,1,2,110.500446,0.945573338,8.696098444,1.114485064,593.8654684,0.656885748,3.197903976,1.967351481,1700.318262,0.303005306,-0.076900942,0.446067944,2774.00243,0.18552202,0.872494472,1.270071574
47,1,3,113.0070301,0.911676745,18.29959652,2.640522889,609.7488426,0.618683663,3.201209003,2.018871081,1645.941863,0.310983323,0.043687742,0.617545165,2748.094379,0.190804234,0.312418437,1.086618429
47,1,4,135.9282538,1.273628286,10.08753169,2.900680363,632.2925551,0.608858583,2.013087262,1.729515236,1590.523414,0.307881129,-0.472512647,0.738565504,2723.417758,0.214562758,-0.102838719,1.033184985
47,2,1,128.5163275,1.297574382,13.00514647,2.777559948,573.1386242,0.648983809,5.957895861,2.499236618,1648.84578,0.29305976,0.517471241,0.623612825,2692.131481,0.171461003,1.486778021,1.293965928
47,2,2,117.5790446,1.411938472,14.13652737,2.388242052,581.7469372,0.625831262,5.105276016,2.319114197,1719.330296,0.288940071,0.15064541,0.435745215,2768.305833,0.172534366,1.24680006,1.231687344
47,2,3,113.5831025,0.89628233,15.01503925,2.112137517,581.2397033,0.618867491,5.506703372,2.465716327,1628.823711,0.296111423,0.281555712,0.543131715,2662.464512,0.172554317,1.810685244,1.474752698
47,2,4,111.9636337,1.001937364,7.185193985,1.384956054,583.2454281,0.553705904,5.639563106,2.39203446,1528.714599,0.31029129,0.570940691,1.044925664,2600.087268,0.202257694,1.236112903,1.454327362
48,1,1,121.8225058,1.342603602,14.41606701,3.007764371,582.6533134,0.614423244,4.184167011,2.153328551,1620.347801,0.309375484,0.484407694,0.854781442,2766.961636,0.144768826,2.554423423,1.242286982
48,1,2,119.4406464,1.569685502,16.95849419,3.279463969,570.3670889,0.584299664,5.626063373,2.346665609,1667.634976,0.282499695,0.202227058,0.59106093,2776.746225,0.131648539,4.142693973,1.662278993
48,1,3,141.6643285,1.68937119,9.550487453,3.026060938,620.3902873,0.609430099,3.024806469,1.888477352,1653.651003,0.310593878,0.241509692,0.815504031,2765.595849,0.146408749,2.528872335,1.357592683
48,1,4,142.0904626,1.81366726,11.54769132,3.199630273,572.4141681,0.483454945,4.973659165,2.121617954,1570.890995,0.257594284,1.561560133,1.251961548,2706.722136,0.145905915,3.82800024,1.604493146
48,2,1,119.4710695,1.267993499,15.94801197,2.955121314,593.7374654,0.619073924,3.394748815,1.989847116,1685.825664,0.30669358,-0.012610962,0.570741962,2827.789189,0.149900853,1.543824232,0.968467102
48,2,2,128.5660892,1.44066193,14.21692447,3.155354916,616.3737888,0.611900051,2.944341214,1.84095432,1717.163158,0.291463329,0.018854649,0.468790061,2854.689242,0.143193749,2.971616279,1.415598178
48,2,3,142.2436041,1.641189204,10.45609843,3.019644521,630.7420449,0.603576833,2.898276025,1.89742837,1669.195523,0.308432628,0.069510194,0.739329802,2803.699317,0.142498972,2.022027574,1.118181147
48,2,4,112.9894791,1.004145548,17.81670284,2.809588453,573.0148745,0.569802731,4.78966804,2.169142933,1571.800738,0.274843176,1.106571993,1.280927548,2819.98239,0.143925189,2.281832485,1.184403804
49,1,1,219.2677815,1.942359628,1.312542708,1.615738516,610.5365467,0.44990749,11.20680141,2.650064139,1869.792415,0.223528478,0.344384907,0.144931823,2867.594936,0.110239002,3.641679128,0.773609401
49,1,2,214.9047316,0.830540333,-0.675182516,0.053019411,658.990772,0.488406074,6.571133018,2.036102535,1852.361928,0.261593608,0.124496181,0.247798198,2955.697116,0.134772678,2.517818294,0.10588506
49,1,3,201.0727063,0.890929517,-0.669823466,0.256457102,649.8858315,0.428532486,9.134267065,2.141120467,1851.278144,0.226346755,0.410113901,-0.041892179,2911.817105,0.118854638,2.467227115,-0.077896193
49,1,4,202.7888147,0.880147819,2.13148745,1.141615536,626.9613359,0.36230618,9.12864408,1.859073154,1696.895889,0.231554713,0.258687113,0.401962451,2803.219345,0.133881252,0.009241394,0.217005199
49,2,1,200.2393235,0.955675063,-0.966902372,0.322134477,634.6935563,0.453830581,6.781713271,2.071685346,1797.428386,0.243128107,0.272970135,0.314871165,2897.250682,0.115142258,3.814432269,0.594737876
49,2,2,197.7819873,1.099795538,-1.065265515,0.506732089,670.0659364,0.437926124,5.48425077,1.640301466,1860.243583,0.249667579,0.057927087,-0.044134676,2935.089282,0.135209734,1.698685818,-0.421458864
49,2,3,180.181165,1.102781859,-0.675963024,0.658464767,650.7824379,0.423111754,7.064497428,1.953665322,1806.328479,0.244990379,0.038719216,0.0610811,2833.64946,0.138226591,1.690119793,-0.429627315
49,2,4,215.6495169,0.933277429,1.311306607,1.059888545,638.9297108,0.409560361,5.311883039,1.559734841,1701.194141,0.245221159,0.38960132,0.204918303,2821.15554,0.145855741,0.642065115,-0.001667053
50,1,1,230.7090123,1.320950262,-1.008320545,0.716575786,599.3339352,0.573979138,7.006583425,2.396061384,1863.618896,0.237254306,0.339586332,0.36887368,2842.918494,0.146849408,2.628557231,1.335860566
50,1,2,241.0956413,0.80895301,-1.065499635,-0.095388012,609.8040076,0.583217707,5.373714045,2.111254829,1841.214822,0.264084511,0.090174009,0.287777486,2865.83077,0.150205826,2.294760148,1.117642315
